조사일,조사지역명,조사지역코드,조사시장명,조사시장코드,품목명,품목코드,종류명,종류코드,유통단계,유통단계 구분,등급,등급코드,규격,조사가격,전일조사가격,
20140318,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140318,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140318,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2100,2100,4200
20140318,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,6980,6980,6980
20140318,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,250,250,2500
20140318,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,9760,4880
20140318,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,7760,7760
20140318,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,19800,3960
20140318,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,39330,39330,7866
20140318,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,24140,12070
20140318,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,400,4000
20140318,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140318,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140318,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1240,1240,12400
20140318,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3600,3600,18000
20140318,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,9900,9900
20140318,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1780,1780,1780
20140318,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,730,730,7300
20140318,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140318,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,6950,6950,6950
20140318,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,1980,1980,1980
20140318,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,1490,1490,1490
20140318,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,12900,12900,6450
20140318,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,10300,7800,5150
20140318,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,29000,29000,11600
20140318,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1840,1840,1226.66666666667
20140318,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,660,660,6600
20140318,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,12330,12330,12330
20140318,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2360,2360,2360
20140318,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,2040,2040,2040
20140318,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,7930,7930,7930
20140318,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1990,1990,19900
20140318,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1650,1650,16500
20140318,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1380,1380,13800
20140318,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,2120,2120,21200
20140318,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,4180,4180,4180
20140318,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1780,1780,593.333333333333
20140318,제주,3904,E마트,1,감자,152,대지마,2,소비자가격,7,상(1등급),1,1KG,2200,2200,2200
20140318,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4230,4230,4230
20140318,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140318,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,19800,19800,19800
20140318,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,11800,11800,11800
20140319,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140319,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140319,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,250,250,2500
20140319,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,9760,4880
20140319,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,7760,7760
20140319,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,19800,3960
20140319,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,39330,39330,7866
20140319,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,11280,0,5640
20140319,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,24140,12070
20140319,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,400,4000
20140319,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140319,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140319,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2100,2100,4200
20140319,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,6980,6980,6980
20140319,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1240,1240,12400
20140319,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3600,3600,18000
20140319,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,9900,9900
20140319,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,12330,12330,12330
20140319,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1780,1780,1780
20140319,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,730,730,7300
20140319,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140319,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,6950,6950,6950
20140319,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140319,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,1980,1980,1980
20140319,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,1490,1490,1490
20140319,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,12900,12900,6450
20140319,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,10300,10300,5150
20140319,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,15830,0,6332
20140319,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,29000,29000,11600
20140319,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1840,1840,1226.66666666667
20140319,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,660,660,6600
20140319,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2360,2360,2360
20140319,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,2040,2040,2040
20140319,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,7930,7930,7930
20140319,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1990,1990,19900
20140319,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1650,1650,16500
20140319,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1380,1380,13800
20140319,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,2120,2120,21200
20140319,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2880,4180,2880
20140319,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1780,1780,593.333333333333
20140319,제주,3904,E마트,1,감자,152,대지마,2,소비자가격,7,상(1등급),1,1KG,2200,2200,2200
20140319,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4230,4230,4230
20140319,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140319,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,19800,19800,19800
20140319,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,11800,11800,11800
20140320,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140320,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140320,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140320,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,1780,1920
20140320,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,640,730,6400
20140320,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,890,990,8900
20140320,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,5950,6950,5950
20140320,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,2280,1980,2280
20140320,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,2180,1490,2180
20140320,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,11400,12900,5700
20140320,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,10300,10300,5150
20140320,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,14140,15830,5656
20140320,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,29000,29000,11600
20140320,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1840,1840,1226.66666666667
20140320,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,660,660,6600
20140320,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,7980,6980,7980
20140320,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,230,250,2300
20140320,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,9760,4880
20140320,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,36330,39330,7266
20140320,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2100,2100,4200
20140320,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,11280,11280,5640
20140320,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,24140,12070
20140320,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,400,4000
20140320,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1190,990,11900
20140320,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140320,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1190,1240,11900
20140320,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3720,3600,18600
20140320,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,9900,9900
20140320,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,7760,7760
20140320,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,19800,3960
20140320,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14000,12330,14000
20140320,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2360,2360,2360
20140320,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1930,2040,1930
20140320,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,7930,7930,7930
20140320,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,2190,1990,21900
20140320,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1250,1650,12500
20140320,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1270,1380,12700
20140320,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,1790,2120,17900
20140320,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2880,2880,2880
20140320,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1280,1780,426.666666666667
20140320,제주,3904,E마트,1,감자,152,대지마,2,소비자가격,7,상(1등급),1,1KG,3200,2200,3200
20140320,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4230,4230,4230
20140320,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140320,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,19800,19800,19800
20140320,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,11800,11800,11800
20140321,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140321,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2880,2880,2880
20140321,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140321,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2100,2100,4200
20140321,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,230,230,2300
20140321,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,9760,4880
20140321,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,7760,7760
20140321,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,19800,3960
20140321,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,36330,36330,7266
20140321,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,11280,11280,5640
20140321,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,24140,12070
20140321,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,400,4000
20140321,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1190,1190,11900
20140321,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,7980,7980,7980
20140321,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3720,3720,18600
20140321,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,9900,9900
20140321,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14000,14000,14000
20140321,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,1920,1920
20140321,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,640,640,6400
20140321,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,890,890,8900
20140321,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,5950,5950,5950
20140321,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,2280,2280,2280
20140321,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1190,1190,11900
20140321,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140321,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,2180,2180,2180
20140321,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,11400,11400,5700
20140321,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,10300,10300,5150
20140321,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,14140,14140,5656
20140321,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,31000,29000,12400
20140321,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1840,1840,1226.66666666667
20140321,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,660,660,6600
20140321,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140321,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2360,2360,2360
20140321,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1930,1930,1930
20140321,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,7930,7930,7930
20140321,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,2190,2190,21900
20140321,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1250,1250,12500
20140321,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1270,1270,12700
20140321,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,1790,1790,17900
20140321,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1280,1280,426.666666666667
20140321,제주,3904,E마트,1,배추,211,월동,6,소비자가격,7,상(1등급),1,포기,1530,0,765
20140321,제주,3904,E마트,1,감자,152,대지마,2,소비자가격,7,상(1등급),1,1KG,3200,3200,3200
20140321,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4230,4230,4230
20140321,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140321,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,19800,19800,19800
20140321,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,11800,11800,11800
20140322,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,0,2250
20140322,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2880,0,2880
20140322,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,230,0,2300
20140322,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,0,4880
20140322,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,0,7760
20140322,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,0,3960
20140322,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,36330,0,7266
20140322,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,11280,0,5640
20140322,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,0,12070
20140322,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,0,4000
20140322,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1190,0,11900
20140322,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,0,2520
20140322,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,7980,0,7980
20140322,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3720,0,18600
20140322,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,0,9900
20140322,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14000,0,14000
20140322,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,0,1920
20140322,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,640,0,6400
20140322,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,890,0,8900
20140322,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,5950,0,5950
20140322,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,2280,0,2280
20140322,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1190,0,11900
20140322,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,0,23600
20140322,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,2180,0,2180
20140322,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,11400,0,5700
20140322,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,10300,0,5150
20140322,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,14140,0,5656
20140322,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,31000,0,12400
20140322,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1840,0,1226.66666666667
20140322,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,660,0,6600
20140322,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,0,5400
20140322,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2360,0,2360
20140322,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1930,0,1930
20140322,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,7930,0,7930
20140322,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,2190,0,21900
20140322,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1250,0,12500
20140322,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1270,0,12700
20140322,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,1790,0,17900
20140322,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1280,0,426.666666666667
20140322,제주,3904,E마트,1,배추,211,월동,6,소비자가격,7,상(1등급),1,포기,1530,0,765
20140322,제주,3904,E마트,1,감자,152,대지마,2,소비자가격,7,상(1등급),1,1KG,3200,0,3200
20140322,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4230,0,4230
20140322,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,0,5300
20140322,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,19800,0,19800
20140322,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,11800,0,11800
20140323,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,0,2250
20140323,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2880,0,2880
20140323,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,230,0,2300
20140323,제주,3904,E마트,1,단감,416,  일반,0,소비자가격,7,중(2등급),2,10개,9760,0,4880
20140323,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,7760,0,7760
20140323,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,중(2등급),2,10개,19800,0,3960
20140323,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,36330,0,7266
20140323,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,11280,0,5640
20140323,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,24140,0,12070
20140323,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,400,0,4000
20140323,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,1190,0,11900
20140323,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,0,2520
20140323,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,7980,0,7980
20140323,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3720,0,18600
20140323,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,9900,0,9900
20140323,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14000,0,14000
20140323,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,0,1920
20140323,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,중(2등급),2,100G,640,0,6400
20140323,제주,3904,E마트,1,딸기,226, 일반,0,소비자가격,7,상(1등급),1,100G,890,0,8900
20140323,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,5950,0,5950
20140323,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,2280,0,2280
20140323,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1190,0,11900
20140323,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,0,23600
20140323,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,2180,0,2180
